person,dept,eow,cause,cause_short,date,year,dept_name,state
"Deputy Sheriff Strother W. ""Ted"" Lewis, Sr.",Caroline County Sheriff's Office, VA,EOW: Saturday, March 1, 1947,Cause of Death: Gunfire,Gunfire,01.03.47,1947,Caroline County Sheriff's Office,VA
Patrolman Louis A. Abbott,Chicago Police Department, IL,EOW: Monday, March 3, 1947,Cause of Death: Gunfire,Gunfire,03.03.47,1947,Chicago Police Department,IL
Guard George S. Bowman,North Carolina Department of Public Safety - Division of Prisons, NC,EOW: Tuesday, March 4, 1947,Cause of Death: Gunfire,Gunfire,04.03.47,1947,North Carolina Department of Public Safety - Division of Prisons,NC
Deputy Sheriff Oscar Ward,Grundy County Sheriff's Department, TN,EOW: Tuesday, March 4, 1947,Cause of Death: Gunfire,Gunfire,04.03.47,1947,Grundy County Sheriff's Department,TN
Police Officer Johnnie Young,Miami Police Department, FL,EOW: Saturday, March 8, 1947,Cause of Death: Gunfire (Accidental),Gunfire (Accidental),08.03.47,1947,Miami Police Department,FL
Patrolman Winthrop S. Paris,New York City Police Department, NY,EOW: Tuesday, March 11, 1947,Cause of Death: Gunfire,Gunfire,11.03.47,1947,New York City Police Department,NY
Deputy Sheriff Robert Fern McKinley,Pottawattamie County Sheriff's Office, IA,EOW: Thursday, March 13, 1947,Cause of Death: Automobile accident,Automobile accident,13.03.47,1947,Pottawattamie County Sheriff's Office,IA
Police Officer Lawrence Inman,Tulsa Police Department, OK,EOW: Thursday, March 13, 1947,Cause of Death: Automobile accident,Automobile accident,13.03.47,1947,Tulsa Police Department,OK
Police Officer Louis S. Duffy,Cherry Hill Police Department, NJ,EOW: Wednesday, March 19, 1947,Cause of Death: Automobile accident,Automobile accident,19.03.47,1947,Cherry Hill Police Department,NJ
Police Officer James J. Quigley,Philadelphia Police Department, PA,EOW: Thursday, April 3, 1947,Cause of Death: Gunfire,Gunfire,03.04.47,1947,Philadelphia Police Department,PA
Patrolman Jack Chason,New York City Police Department, NY,EOW: Friday, April 4, 1947,Cause of Death: Gunfire,Gunfire,04.04.47,1947,New York City Police Department,NY
Sergeant R. Dwight Johnston,Fort Lauderdale Police Department, FL,EOW: Saturday, April 5, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,05.04.47,1947,Fort Lauderdale Police Department,FL
Park Guard Thomas A. Ryan,Fairmount Park Police Department, PA,EOW: Tuesday, April 8, 1947,Cause of Death: Vehicle pursuit,Vehicle pursuit,08.04.47,1947,Fairmount Park Police Department,PA
Patrolman Hartley F. Richter,Lakewood Police Department, NJ,EOW: Thursday, April 10, 1947,Cause of Death: Automobile accident,Automobile accident,10.04.47,1947,Lakewood Police Department,NJ
Policeman Frank G. Panek,Los Angeles Police Department, CA,EOW: Monday, April 14, 1947,Cause of Death: Gunfire,Gunfire,14.04.47,1947,Los Angeles Police Department,CA
Marshal Joe McDaniel,Williams Police Department, AZ,EOW: Tuesday, April 15, 1947,Cause of Death: Gunfire,Gunfire,15.04.47,1947,Williams Police Department,AZ
Patrolman Willis Edwin Sanders, Sr.,Anderson Police Department, SC,EOW: Tuesday, April 15, 1947,Cause of Death: Gunfire,Gunfire,15.04.47,1947,Anderson Police Department,SC
Game Warden Walter K. Krukow,California Department of Fish and Wildlife, CA,EOW: Sunday, April 20, 1947,Cause of Death: Gunfire,Gunfire,20.04.47,1947,California Department of Fish and Wildlife,CA
Police Chief E. Clarence Martin,Las Animas Police Department, CO,EOW: Sunday, April 20, 1947,Cause of Death: Assault,Assault,20.04.47,1947,Las Animas Police Department,CO
Sergeant Samuel Hewitt,Philadelphia Police Department, PA,EOW: Wednesday, April 23, 1947,Cause of Death: Gunfire,Gunfire,23.04.47,1947,Philadelphia Police Department,PA
Patrolman Frank C. Krizek, Sr.,Berwyn Police Department, IL,EOW: Thursday, April 24, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,24.04.47,1947,Berwyn Police Department,IL
Trooper Delmond Edward Rondeau,Oregon State Police, OR,EOW: Friday, April 25, 1947,Cause of Death: Gunfire,Gunfire,25.04.47,1947,Oregon State Police,OR
Patrolman George T. Freeman,Chicago Police Department, IL,EOW: Saturday, April 26, 1947,Cause of Death: Assault,Assault,26.04.47,1947,Chicago Police Department,IL
Chief of Police George C. Mitchell,Wake Forest Police Department, NC,EOW: Saturday, April 26, 1947,Cause of Death: Automobile accident,Automobile accident,26.04.47,1947,Wake Forest Police Department,NC
Patrol Officer Eugenio Luna,Laredo Police Department, TX,EOW: Saturday, April 26, 1947,Cause of Death: Gunfire,Gunfire,26.04.47,1947,Laredo Police Department,TX
Deputy Sheriff Earl Griffith,Washoe County Sheriff's Office, NV,EOW: Thursday, May 1, 1947,Cause of Death: Gunfire,Gunfire,01.05.47,1947,Washoe County Sheriff's Office,NV
Patrolman William F. O'Brien,New York City Police Department, NY,EOW: Friday, May 2, 1947,Cause of Death: Struck by vehicle,Struck by vehicle,02.05.47,1947,New York City Police Department,NY
Patrolman Sherman E. Nowlin,Dayton Police Department, OH,EOW: Saturday, May 3, 1947,Cause of Death: Struck by train,Struck by train,03.05.47,1947,Dayton Police Department,OH
Sheriff George David Tilley,Calhoun County Sheriff's Office, SC,EOW: Wednesday, May 7, 1947,Cause of Death: Gunfire,Gunfire,07.05.47,1947,Calhoun County Sheriff's Office,SC
Deputy Sheriff Al Beckemeier,Milwaukee County Sheriff's Office, WI,EOW: Saturday, May 10, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,10.05.47,1947,Milwaukee County Sheriff's Office,WI
Officer Hubert W. Estes,Metropolitan Police Department, DC,EOW: Friday, May 16, 1947,Cause of Death: Gunfire,Gunfire,16.05.47,1947,Metropolitan Police Department,DC
Patrolman Frank G. Golden,New York City Police Department, NY,EOW: Friday, May 16, 1947,Cause of Death: Gunfire (Accidental),Gunfire (Accidental),16.05.47,1947,New York City Police Department,NY
Patrolman Herman A. Drexler,Dayton Police Department, OH,EOW: Friday, May 16, 1947,Cause of Death: Gunfire,Gunfire,16.05.47,1947,Dayton Police Department,OH
Police Officer Joseph Salatowski,Detroit Police Department, MI,EOW: Sunday, May 25, 1947,Cause of Death: Gunfire,Gunfire,25.05.47,1947,Detroit Police Department,MI
Patrolman Philip Fitzpatrick,New York City Police Department, NY,EOW: Monday, May 26, 1947,Cause of Death: Gunfire,Gunfire,26.05.47,1947,New York City Police Department,NY
Deputy Sheriff Warren Calhoun Guerry,Berkeley County Sheriff's Department, SC,EOW: Tuesday, May 27, 1947,Cause of Death: Stabbed,Stabbed,27.05.47,1947,Berkeley County Sheriff's Department,SC
Patrolman Clarence Cerill Chance,Cuyahoga Falls Police Department, OH,EOW: Friday, May 30, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,30.05.47,1947,Cuyahoga Falls Police Department,OH
Trooper Raymond Elliott,New Hampshire State Police, NH,EOW: Sunday, June 1, 1947,Cause of Death: Automobile accident,Automobile accident,01.06.47,1947,New Hampshire State Police,NH
Patrolman Victor Robert Lee,Lawton Police Department, OK,EOW: Sunday, June 1, 1947,Cause of Death: Gunfire,Gunfire,01.06.47,1947,Lawton Police Department,OK
Officer Michael J. Dowd, Jr.,Somerville Police Department, MA,EOW: Tuesday, June 24, 1947,Cause of Death: Gunfire,Gunfire,24.06.47,1947,Somerville Police Department,MA
Assistant Chief of Police Menzo C. Grady,Muscatine Police Department, IA,EOW: Friday, July 4, 1947,Cause of Death: Heart attack,Heart attack,04.07.47,1947,Muscatine Police Department,IA
Officer Marshall R. Foster,Indianapolis Police Department, IN,EOW: Friday, July 4, 1947,Cause of Death: Struck by vehicle,Struck by vehicle,04.07.47,1947,Indianapolis Police Department,IN
Constable Rufus Ola Crum,Tippah County Sheriff's Department, MS,EOW: Saturday, July 5, 1947,Cause of Death: Gunfire,Gunfire,05.07.47,1947,Tippah County Sheriff's Department,MS
Deputy Sheriff Harley Beecher Nelson,Knox County Sheriff's Office, TN,EOW: Sunday, July 6, 1947,Cause of Death: Gunfire,Gunfire,06.07.47,1947,Knox County Sheriff's Office,TN
Sergeant Arthur McKenna,Union City Police Department, NJ,EOW: Thursday, July 10, 1947,Cause of Death: Gunfire,Gunfire,10.07.47,1947,Union City Police Department,NJ
Officer Julio Herrera,Lubbock Police Department, TX,EOW: Saturday, July 19, 1947,Cause of Death: Gunfire,Gunfire,19.07.47,1947,Lubbock Police Department,TX
Chief of Police Ed Payne,Garnett Police Department, KS,EOW: Tuesday, July 22, 1947,Cause of Death: Gunfire,Gunfire,22.07.47,1947,Garnett Police Department,KS
Deputy Constable Walter V. Sebesta,Burleson County Constable's Office - Precinct 2, TX,EOW: Sunday, July 27, 1947,Cause of Death: Stabbed,Stabbed,27.07.47,1947,Burleson County Constable's Office - Precinct 2,TX
Patrolman Leslie J. Oster, Sr.,New Orleans Police Department, LA,EOW: Thursday, July 31, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,31.07.47,1947,New Orleans Police Department,LA
Patrolman William Panczyk,New York City Police Department, NY,EOW: Thursday, July 31, 1947,Cause of Death: Automobile accident,Automobile accident,31.07.47,1947,New York City Police Department,NY
Sheriff Julius Jewell Pierce,Crosby County Sheriff's Office, TX,EOW: Sunday, August 3, 1947,Cause of Death: Gunfire,Gunfire,03.08.47,1947,Crosby County Sheriff's Office,TX
Patrolman Thomas Albino,Lyndhurst Police Department, NJ,EOW: Tuesday, August 5, 1947,Cause of Death: Gunfire,Gunfire,05.08.47,1947,Lyndhurst Police Department,NJ
"Lieutenant William J. ""Jack"" Lavery",Pittsburgh Police Department, PA,EOW: Tuesday, August 5, 1947,Cause of Death: Electrocuted,Electrocuted,05.08.47,1947,Pittsburgh Police Department,PA
Conservation Officer John C. Martin,Kentucky Department of Fish and Wildlife Resources, KY,EOW: Thursday, August 7, 1947,Cause of Death: Gunfire,Gunfire,07.08.47,1947,Kentucky Department of Fish and Wildlife Resources,KY
Chief of Police William Arman Tyler,Edinboro Borough Police Department, PA,EOW: Monday, August 11, 1947,Cause of Death: Vehicle pursuit,Vehicle pursuit,11.08.47,1947,Edinboro Borough Police Department,PA
Detective Dewey L. Littleton,Chicago Police Department, IL,EOW: Wednesday, August 13, 1947,Cause of Death: Gunfire (Accidental),Gunfire (Accidental),13.08.47,1947,Chicago Police Department,IL
Constable Coleman McAteer,Lancaster County Magistrate's Office, SC,EOW: Thursday, August 14, 1947,Cause of Death: Gunfire,Gunfire,14.08.47,1947,Lancaster County Magistrate's Office,SC
Patrolman Thomas Gargan,New York City Police Department, NY,EOW: Sunday, August 17, 1947,Cause of Death: Gunfire,Gunfire,17.08.47,1947,New York City Police Department,NY
Officer Fred W. Higginbotham,Jacksonville Police Department, FL,EOW: Monday, August 18, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,18.08.47,1947,Jacksonville Police Department,FL
Sheriff Estill Adkins,Elliott County Sheriff's Department, KY,EOW: Sunday, August 24, 1947,Cause of Death: Gunfire,Gunfire,24.08.47,1947,Elliott County Sheriff's Department,KY
Patrolman Merrill Henderson Ogle,Shreveport Police Department, LA,EOW: Sunday, August 24, 1947,Cause of Death: Gunfire,Gunfire,24.08.47,1947,Shreveport Police Department,LA
Patrolman John D. Cusson,Peoria Police Department, IL,EOW: Tuesday, August 26, 1947,Cause of Death: Gunfire,Gunfire,26.08.47,1947,Peoria Police Department,IL
Policeman Leo Clinton Shonrock,Hardin Police Department, MT,EOW: Saturday, August 30, 1947,Cause of Death: Vehicular assault,Vehicular assault,30.08.47,1947,Hardin Police Department,MT
Police Officer John Jarmacz,Syracuse Police Department, NY,EOW: Saturday, August 30, 1947,Cause of Death: Fall,Fall,30.08.47,1947,Syracuse Police Department,NY
Trooper George Louis Fredrickson,Illinois State Police, IL,EOW: Monday, September 1, 1947,Cause of Death: Electrocuted,Electrocuted,01.09.47,1947,Illinois State Police,IL
Town Marshal Lee Phillips,Fulton Police Department, MS,EOW: Monday, September 1, 1947,Cause of Death: Assault,Assault,01.09.47,1947,Fulton Police Department,MS
Police Officer J. D. Livingston,Newberry Police Department, SC,EOW: Tuesday, September 2, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,02.09.47,1947,Newberry Police Department,SC
"Constable William R. ""Bill"" Coop",Clinton County Constable's Office, KY,EOW: Sunday, September 7, 1947,Cause of Death: Gunfire,Gunfire,07.09.47,1947,Clinton County Constable's Office,KY
Deputy Sheriff Jake Guns,Yakima County Sheriff's Office, WA,EOW: Saturday, September 20, 1947,Cause of Death: Automobile accident,Automobile accident,20.09.47,1947,Yakima County Sheriff's Office,WA
Police Officer Harris Ralph McCullough,San Bernardino Police Department, CA,EOW: Monday, September 29, 1947,Cause of Death: Vehicular assault,Vehicular assault,29.09.47,1947,San Bernardino Police Department,CA
Police Officer Frank Andrew Rogers,San Bernardino Police Department, CA,EOW: Monday, September 29, 1947,Cause of Death: Vehicular assault,Vehicular assault,29.09.47,1947,San Bernardino Police Department,CA
Patrolman Charles A. Brereton,New York City Police Department, NY,EOW: Tuesday, September 30, 1947,Cause of Death: Fall,Fall,30.09.47,1947,New York City Police Department,NY
Wildlife Officer Earl Sharp,Florida Game and Fresh Water Fish Commission, FL,EOW: Wednesday, October 1, 1947,Cause of Death: Aircraft accident,Aircraft accident,01.10.47,1947,Florida Game and Fresh Water Fish Commission,FL
Patrolman Benjamin Harrison Manson,Braddock Borough Police Department, PA,EOW: Sunday, October 5, 1947,Cause of Death: Struck by train,Struck by train,05.10.47,1947,Braddock Borough Police Department,PA
Deputy Sheriff Charley Ross,Washington County Sheriff's Office, OH,EOW: Monday, October 6, 1947,Cause of Death: Gunfire,Gunfire,06.10.47,1947,Washington County Sheriff's Office,OH
Policeman Frederick S. Wales,Los Angeles Police Department, CA,EOW: Tuesday, October 7, 1947,Cause of Death: Motorcycle accident,Motorcycle accident,07.10.47,1947,Los Angeles Police Department,CA
Conservation Officer Thomas J. Mellon,Michigan Department of Natural Resources, MI,EOW: Thursday, October 23, 1947,Cause of Death: Drowned,Drowned,23.10.47,1947,Michigan Department of Natural Resources,MI
Trooper Leroy C. Bender,Florida Highway Patrol, FL,EOW: Saturday, October 25, 1947,Cause of Death: Vehicular assault,Vehicular assault,25.10.47,1947,Florida Highway Patrol,FL
Police Officer William T. Rumble,Seattle Police Department, WA,EOW: Wednesday, October 29, 1947,Cause of Death: Automobile accident,Automobile accident,29.10.47,1947,Seattle Police Department,WA
Patrolman Peter Hugh Carroll,Eureka Police Department, CA,EOW: Friday, October 31, 1947,Cause of Death: Automobile accident,Automobile accident,31.10.47,1947,Eureka Police Department,CA
"Chief Deputy Lenoir F. ""Lee"" Baker",Craighead County Sheriff's Department, AR,EOW: Wednesday, November 5, 1947,Cause of Death: Automobile accident,Automobile accident,05.11.47,1947,Craighead County Sheriff's Department,AR
Detective Sergeant Allen A. Glass,Reno Police Department, NV,EOW: Saturday, November 8, 1947,Cause of Death: Gunfire,Gunfire,08.11.47,1947,Reno Police Department,NV
Detective Captain LeRoy Joseph Geach,Reno Police Department, NV,EOW: Saturday, November 8, 1947,Cause of Death: Gunfire,Gunfire,08.11.47,1947,Reno Police Department,NV
Deputy Constable Robert F. Talley,Bowie County Constable's Office - Precinct 6, TX,EOW: Monday, November 10, 1947,Cause of Death: Gunfire,Gunfire,10.11.47,1947,Bowie County Constable's Office - Precinct 6,TX
Officer John R. Walters,California Highway Patrol, CA,EOW: Tuesday, November 18, 1947,Cause of Death: Vehicle pursuit,Vehicle pursuit,18.11.47,1947,California Highway Patrol,CA
Sheriff Douglas Grant Manning,McCreary County Sheriff's Office, KY,EOW: Sunday, November 23, 1947,Cause of Death: Gunfire,Gunfire,23.11.47,1947,McCreary County Sheriff's Office,KY
Police Officer John J. DeRoo,Islip Police Department, NY,EOW: Thursday, December 4, 1947,Cause of Death: Automobile accident,Automobile accident,04.12.47,1947,Islip Police Department,NY
Policeman John Naccarato, Jr.,Los Angeles Police Department, CA,EOW: Friday, December 5, 1947,Cause of Death: Gunfire,Gunfire,05.12.47,1947,Los Angeles Police Department,CA
Policeman Shellie Eugene LeQuire,Fleming-Neon Police Department, KY,EOW: Saturday, December 13, 1947,Cause of Death: Gunfire,Gunfire,13.12.47,1947,Fleming-Neon Police Department,KY
Patrolman J. Albert Fisher,Burlington Police Department, VT,EOW: Monday, December 15, 1947,Cause of Death: Fall,Fall,15.12.47,1947,Burlington Police Department,VT
